https://vcf-lab-operations.int.sentania.net,200,VMware Aria Operations Web UI
https://vcf-lab-vcenter-mgmt.int.sentania.net,200,VMware vSphere
https://https://vcf-lab-vcenter-wld01.int.sentania.net/,200,VMware vSphere
https://https://vcf-lab-vcenter-wld02.int.sentania.net/,200,VMware vSphere

